,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_recall_overall,split1_test_recall_overall,split2_test_recall_overall,split3_test_recall_overall,split4_test_recall_overall,mean_test_recall_overall,std_test_recall_overall,rank_test_recall_overall,split0_train_recall_overall,split1_train_recall_overall,split2_train_recall_overall,split3_train_recall_overall,split4_train_recall_overall,mean_train_recall_overall,std_train_recall_overall,split0_test_recall_deceased,split1_test_recall_deceased,split2_test_recall_deceased,split3_test_recall_deceased,split4_test_recall_deceased,mean_test_recall_deceased,std_test_recall_deceased,rank_test_recall_deceased,split0_train_recall_deceased,split1_train_recall_deceased,split2_train_recall_deceased,split3_train_recall_deceased,split4_train_recall_deceased,mean_train_recall_deceased,std_train_recall_deceased,split0_test_f1_deceased,split1_test_f1_deceased,split2_test_f1_deceased,split3_test_f1_deceased,split4_test_f1_deceased,mean_test_f1_deceased,std_test_f1_deceased,rank_test_f1_deceased,split0_train_f1_deceased,split1_train_f1_deceased,split2_train_f1_deceased,split3_train_f1_deceased,split4_train_f1_deceased,mean_train_f1_deceased,std_train_f1_deceased,split0_test_precison,split1_test_precison,split2_test_precison,split3_test_precison,split4_test_precison,mean_test_precison,std_test_precison,rank_test_precison,split0_train_precison,split1_train_precison,split2_train_precison,split3_train_precison,split4_train_precison,mean_train_precison,std_train_precison
10,2.638606309890747,0.09514653769830499,1.9944564819335937,0.08683633526237627,2,22,"{'max_depth': 2, 'n_estimators': 22}",0.7165667033878711,0.7174779332762115,0.7442844125287309,0.7351313123070436,0.725634469439382,0.7278189661878478,0.0106104074833605,189,0.7177285817746603,0.7175007735280017,0.7442495418334144,0.7343211824268039,0.7254035932378582,0.7278407345601478,0.010260168094254693,0.7165667033878711,0.7174779332762115,0.7442844125287309,0.7351313123070436,0.725634469439382,0.7278189661878478,0.0106104074833605,189,0.7177285817746603,0.7175007735280017,0.7442495418334144,0.7343211824268039,0.7254035932378582,0.7278407345601478,0.010260168094254693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5792930356744621,0.5797454179479142,0.5899483530149127,0.6726632281553399,0.5923990307348111,0.602809813105488,0.035322248750845546,187,0.5799046717778871,0.579782684861434,0.5897837790957742,0.6688251012868504,0.5923855185214393,0.602136351108677,0.03373125592789366
11,3.2958136558532716,0.13117345756184148,2.41867733001709,0.12495747023385502,2,24,"{'max_depth': 2, 'n_estimators': 24}",0.7165259020495872,0.7225236987773199,0.7240061474016348,0.7443660152052988,0.7181269210891386,0.7251097369045959,0.010011510320741364,192,0.7176605793129711,0.7221555420306215,0.7234815900335592,0.7442495418334144,0.7177499421981041,0.7250594390817341,0.009872731535820791,0.7165259020495872,0.7225236987773199,0.7240061474016348,0.7443660152052988,0.7181269210891386,0.7251097369045959,0.010011510320741364,192,0.7176605793129711,0.7221555420306215,0.7234815900335592,0.7442495418334144,0.7177499421981041,0.7250594390817341,0.009872731535820791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5792784997318151,0.7316841327947727,0.5892256991711032,0.5897386751190156,0.579794145570955,0.6139442304775323,0.05903819185086117,184,0.5798833815055898,0.6993941002852951,0.589088252142326,0.5898402792161439,0.5795625024070391,0.6075537031112789,0.04612710880444144
12,4.589005327224731,0.6725980228760896,3.668556499481201,0.6330379285712794,2,26,"{'max_depth': 2, 'n_estimators': 26}",0.722741305914834,0.7223876943163736,0.7245093639071362,0.7182123573653216,0.7181269210891386,0.7211955285185608,0.0025732412913017657,196,0.7237774007419069,0.7220739390765946,0.7241412139119436,0.7175891767281976,0.7177533423096277,0.7210670145536542,0.002859600379769356,0.722741305914834,0.7223876943163736,0.7245093639071362,0.7182123573653216,0.7181269210891386,0.7211955285185608,0.0025732412913017657,196,0.7237774007419069,0.7220739390765946,0.7241412139119436,0.7175891767281976,0.7177533423096277,0.7210670145536542,0.002859600379769356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5889169273997481,0.6955868988496334,0.5893419605414423,0.5799713075081193,0.579794145570955,0.6067222479739797,0.04462457959931139,186,0.5891588592991117,0.6343228759917912,0.5893881233209374,0.5794704973583942,0.5795615074824019,0.5943803726905272,0.020442570652013017
13,7.783304262161255,0.26012435468592254,4.842544412612915,0.6830755589159699,2,28,"{'max_depth': 2, 'n_estimators': 28}",0.7442028098521631,0.7425707563208073,0.726100616100208,0.7242237545391489,0.7181405217202078,0.7310476917065071,0.010425668938780117,184,0.7442699425719211,0.7424576769679062,0.7258820769311849,0.7238590036959338,0.7177635426441987,0.7308464485622289,0.010579627736623895,0.7442028098521631,0.7425707563208073,0.726100616100208,0.7242237545391489,0.7181405217202078,0.7310476917065071,0.010425668938780117,184,0.7442699425719211,0.7424576769679062,0.7258820769311849,0.7238590036959338,0.7177635426441987,0.7308464485622289,0.010579627736623895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.589996241833246,0.5876478498573622,0.5921944679399921,0.5891049782349418,0.5797990184778947,0.5877485112686873,0.0042394196394106454,192,0.5897680442310113,0.5874550977745672,0.59243603364502,0.5888700810026322,0.5795695875555874,0.5876197688417636,0.004340675283948846
14,1.5029603958129882,0.3308914591961024,3.744340515136719,0.2823811423158724,4,2,"{'max_depth': 4, 'n_estimators': 2}",0.746501285242156,0.7391978456893387,0.7454676513389639,0.7462972785507365,0.7450561706063161,0.7445040462855023,0.002705320171013777,182,0.746425620607466,0.738836545882961,0.7455755898363521,0.7463100164225945,0.7450970391828852,0.7444489623864519,0.002848129624920405,0.746501285242156,0.7391978456893387,0.7454676513389639,0.7462972785507365,0.7450561706063161,0.7445040462855023,0.002705320171013777,182,0.746425620607466,0.738836545882961,0.7455755898363521,0.7463100164225945,0.7450970391828852,0.7444489623864519,0.002848129624920405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333008764031655,0.6295756843498334,0.5915457159545215,0.740081502204279,0.7056540599444729,0.7000315677712544,0.08500532905959492,179,0.8203432508266773,0.6260467441578291,0.7514280868063548,0.7587144918352272,0.7060618330287957,0.7325188813309768,0.06448748613149577
15,1.3966073989868164,0.09866571482448203,2.54633207321167,0.15732181061155429,4,4,"{'max_depth': 4, 'n_estimators': 4}",0.7442028098521631,0.746610088810913,0.7468548968406163,0.7444476178818665,0.7450153687131083,0.7454261564197335,0.00110144052327303,181,0.7442461417103299,0.7467248314388981,0.7470036415318234,0.7436477200474657,0.7451820419709766,0.7453608753398988,0.0013242787090375961,0.7442028098521631,0.746610088810913,0.7468548968406163,0.7444476178818665,0.7450153687131083,0.7454261564197335,0.00110144052327303,181,0.7442461417103299,0.7467248314388981,0.7470036415318234,0.7436477200474657,0.7451820419709766,0.7453608753398988,0.0013242787090375961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5901595953324891,0.5937923976135677,0.773513775426457,0.6993419525891372,0.7690377080123791,0.6851690857948061,0.08051844826229199,180,0.5899136297735347,0.5938971447674497,0.8260391458202127,0.694620108042831,0.7714148073961227,0.6951769671600301,0.0941014354845299
16,1.4715589523315429,0.0645318239806096,2.124734401702881,0.11635240152849903,4,6,"{'max_depth': 4, 'n_estimators': 6}",0.7471133053164144,0.7471813075468875,0.744393216097488,0.7453316468780176,0.7471098658977776,0.746225868347317,0.0011523980573028096,178,0.7473130527325089,0.7473776550711135,0.7444773500800729,0.7453035799895956,0.7469466998517551,0.7462836675450093,0.001176385040003065,0.7471133053164144,0.7471813075468875,0.744393216097488,0.7453316468780176,0.7471098658977776,0.746225868347317,0.0011523980573028096,178,0.7473130527325089,0.7473776550711135,0.7444773500800729,0.7453035799895956,0.7469466998517551,0.7462836675450093,0.001176385040003065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7782774200949051,0.8072175046381082,0.8010152076320602,0.7511203468961257,0.7650803557584773,0.7805421670039353,0.02116865236365515,162,0.7946448780206461,0.8168340851939443,0.8189108345644924,0.7631933592541286,0.7706299999406437,0.792842631394771,0.02293848076653281
17,1.8510817050933839,0.21327166837694175,2.585861921310425,0.9979698310697788,4,8,"{'max_depth': 4, 'n_estimators': 8}",0.7460524705210331,0.7462836781046418,0.7466236892570076,0.7448148299264216,0.747123466528847,0.7461796268675902,0.0007717111893553719,179,0.7459088018986287,0.7464834226999018,0.7466466286079556,0.7446609567266335,0.7469569001863261,0.7461313420238891,0.0008102572894387646,0.7460524705210331,0.7462836781046418,0.7466236892570076,0.7448148299264216,0.747123466528847,0.7461796268675902,0.0007717111893553719,179,0.7459088018986287,0.7464834226999018,0.7466466286079556,0.7446609567266335,0.7469569001863261,0.7461313420238891,0.0008102572894387646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8327326914082155,0.6504409091384035,0.7823260096362415,0.7881855774724384,0.7870912072210375,0.7681552789752673,0.06162387022332444,168,0.8004047870160678,0.6733447385960424,0.7703856785781101,0.7797004028972286,0.7928913051121966,0.7633453824399291,0.04618122858971956
18,1.7693588256835937,0.026332395524587777,1.7628965377807617,0.023652470530590764,4,10,"{'max_depth': 4, 'n_estimators': 10}",0.7435227875474315,0.7459708678444653,0.7467052919335754,0.7455900553538156,0.7465114381307293,0.7456600881620035,0.0011390162611359892,180,0.7438245264478575,0.746157010883794,0.7467656329159116,0.7453647822051158,0.7463584805581623,0.7456940866021682,0.0010399640645985624,0.7435227875474315,0.7459708678444653,0.7467052919335754,0.7455900553538156,0.7465114381307293,0.7456600881620035,0.0011390162611359892,180,0.7438245264478575,0.746157010883794,0.7467656329159116,0.7453647822051158,0.7463584805581623,0.7456940866021682,0.0010399640645985624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6999221723745503,0.7744596795389289,0.7693904773339725,0.771526711777075,0.7712255948856622,0.7573049271820378,0.028737330239880614,174,0.7106123175829595,0.7570865864106748,0.7622685610851612,0.8163633705209447,0.7729062448117021,0.7638474160822885,0.033829469879782754
19,1.8757437229156495,0.01773171937432799,1.7092141151428222,0.020488740913895825,4,12,"{'max_depth': 4, 'n_estimators': 12}",0.7469637004093734,0.7466916914874808,0.7466372897031023,0.7458484638296136,0.7470554633735005,0.7466393217606141,0.0004258164708704655,174,0.7472450502708198,0.7468778369776986,0.7468336353776007,0.7458373993138552,0.7468548968406163,0.7467297637561181,0.00047121285457494156,0.7469637004093734,0.7466916914874808,0.7466372897031023,0.7458484638296136,0.7470554633735005,0.7466393217606141,0.0004258164708704655,174,0.7472450502708198,0.7468778369776986,0.7468336353776007,0.7458373993138552,0.7468548968406163,0.7467297637561181,0.00047121285457494156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7389473567519396,0.7374997197184378,0.8332855600902092,0.7456016757134318,0.7649725870014527,0.7640613798550941,0.03597169456760688,170,0.7794169822385348,0.7684321432246565,0.8333985533104312,0.7627490808349843,0.7644792531360106,0.7816952025489234,0.026494074630288827
20,2.6835465908050535,0.6803877587971565,1.9156684398651123,0.27308346318779975,4,14,"{'max_depth': 4, 'n_estimators': 14}",0.7467052919335754,0.7451276401865982,0.7465828879187237,0.7470997048703197,0.7466202431792835,0.7464271536177001,0.0006752715037790828,177,0.7467078308234758,0.7452933796203423,0.7467588326697426,0.7471158455936104,0.7465148856882505,0.7464781548790843,0.0006234135184711854,0.7467052919335754,0.7451276401865982,0.7465828879187237,0.7470997048703197,0.7466202431792835,0.7464271536177001,0.0006752715037790828,177,0.7467078308234758,0.7452933796203423,0.7467588326697426,0.7471158455936104,0.7465148856882505,0.7464781548790843,0.0006234135184711854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7712693721152296,0.5912196411839227,0.5934370545940556,0.7828036810281322,0.8328015411391977,0.7143062580121076,0.1017226671186453,177,0.7870594274661707,0.5913030035011564,0.593535329360047,0.8027174613476771,0.8329666098038301,0.7215163662957763,0.10643808824724933
